trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2024-10-01,1,5.821558572,3.5532085719999995,2.5810585719999994,1.2848585719999994
2024-10-03,1,-19.27725,-19.27725,-19.27725,-19.27725
2024-10-04,1,23.25771302849786,21.030149849607856,20.07547991579786,18.802586670717854
2024-10-07,1,-18.875625,-18.875625,-18.875625,-18.875625
2024-10-08,1,12.1249167135,9.9282729635,8.986854213500001,7.731629213500001
2024-10-09,1,9.2359567581188,7.0204042931188,6.0708818081188,4.8048518281188
2024-10-10,1,-18.92325,-18.92325,-18.92325,-18.92325
2024-10-11,1,-18.82275,-18.82275,-18.82275,-18.82275
2024-10-14,1,2.0563461852561997,-0.14957478724380052,-1.0949694897437996,-2.355495759743801
2024-10-15,1,-5.075353848381423,-7.2741500633814224,-8.216491298381422,-9.472946278381423
2024-10-16,1,-18.8529756,-18.8529756,-18.8529756,-18.8529756
2024-10-17,1,-18.68625,-18.68625,-18.68625,-18.68625
2024-10-18,1,-1.0933723679342793,-3.265653947934279,-4.19663176793428,-5.437935527934279
2024-10-21,1,-12.153878362500686,-14.325497112500686,-15.256190862500686,-16.497115862500685
2024-10-22,1,4.4240376766909435,2.258679534190943,1.3306689016909432,0.09332139169094261
2024-10-23,1,13.707419688690479,11.553786546190478,10.630800913690479,9.400153403690478
2024-10-24,1,-5.294257221565943,-7.435506891565944,-8.353185321565944,-9.576756561565944
2024-10-25,1,-18.165824699999998,-18.165824699999998,-18.165824699999998,-18.165824699999998
2024-10-28,1,-9.301462382999555,-11.436549882999554,-12.351587382999556,-13.571637382999555
2024-10-29,1,-1.7906261088090567,-3.9097405013090567,-4.817932383809056,-6.028854893809058
2024-10-30,1,5.2934877977376,3.1539641177376003,2.2370253977376,1.0144404377376008
2024-10-31,1,-8.9424157365124,-11.064898791512402,-11.974534386512401,-13.187381846512398
2024-11-04,1,-18.0099,-18.0099,-18.0099,-18.0099
2024-11-05,1,-14.1806031762,-16.2880056762,-17.1911781762,-18.0816375
2024-11-06,1,16.168180124499997,14.029548874500001,13.1129926245,11.8909176245
2024-11-07,1,0.18988469042481823,-1.938419372075182,-2.8505496845751814,-4.066723434575182
2024-11-08,1,-13.266684394750726,-15.388712519750728,-16.298153144750728,-17.510740644750726
2024-11-11,1,19.698129924349637,17.566503049349635,16.652948674349634,15.434876174349634
2024-11-12,1,1.784484420199454,-0.33418807980054566,-1.2421905798005457,-2.4528605798005456
2024-11-13,1,-8.2875705925,-10.3702893425,-11.262883092500003,-12.4530080925
2024-11-14,1,-17.7615,-17.7615,-17.7615,-17.7615
2024-11-18,0,0.0,0.0,0.0,0.0
2024-11-19,0,0.0,0.0,0.0,0.0
2024-11-21,0,0.0,0.0,0.0,0.0
2024-11-22,0,0.0,0.0,0.0,0.0
2024-11-25,0,0.0,0.0,0.0,0.0
2024-11-26,0,0.0,0.0,0.0,0.0
2024-11-27,0,0.0,0.0,0.0,0.0
2024-11-28,0,0.0,0.0,0.0,0.0
2024-11-29,0,0.0,0.0,0.0,0.0
2024-12-02,0,0.0,0.0,0.0,0.0
2024-12-03,0,0.0,0.0,0.0,0.0
2024-12-04,0,0.0,0.0,0.0,0.0
2024-12-05,0,0.0,0.0,0.0,0.0
2024-12-06,0,0.0,0.0,0.0,0.0
2024-12-09,0,0.0,0.0,0.0,0.0
2024-12-10,0,0.0,0.0,0.0,0.0
2024-12-11,0,0.0,0.0,0.0,0.0
2024-12-12,0,0.0,0.0,0.0,0.0
2024-12-13,0,0.0,0.0,0.0,0.0
2024-12-16,0,0.0,0.0,0.0,0.0
2024-12-17,0,0.0,0.0,0.0,0.0
2024-12-18,0,0.0,0.0,0.0,0.0
2024-12-19,0,0.0,0.0,0.0,0.0
2024-12-20,0,0.0,0.0,0.0,0.0
2024-12-23,0,0.0,0.0,0.0,0.0
2024-12-24,0,0.0,0.0,0.0,0.0
2024-12-26,0,0.0,0.0,0.0,0.0
2024-12-27,0,0.0,0.0,0.0,0.0
2024-12-30,0,0.0,0.0,0.0,0.0
2024-12-31,0,0.0,0.0,0.0,0.0
