trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2023-07-04,2023-07-04T12:22:00,2023-07-04T12:23:00,2023-07-04T13:22:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,33.0,19456.4492,19475.5,19534.2749968,19398.0798524,TIMEOUT,50,1,50,1.0,1.0,972822.46,952.5400000000445,233.85862725543998,718.6813727446046,0.24625300857212415
2023-07-04,2023-07-04T13:52:00,2023-07-04T13:53:00,2023-07-04T14:52:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,20.0,19486.8496,19464.9492,19564.7969984,19428.3890512,TIMEOUT,50,1,50,1.0,1.0,974342.4800000001,-1095.0200000001132,233.84627345816,-1328.866273458273,-0.45461984217920065
2023-07-06,2023-07-06T10:39:00,2023-07-06T10:40:00,2023-07-06T11:39:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,16.0,19502.0508,19517.8496,19580.0590032,19443.5446476,TIMEOUT,50,1,50,1.0,1.0,975102.54,789.9400000000242,234.27165844728,555.6683415527441,0.18995210546531993
2023-07-06,2023-07-06T12:59:00,2023-07-06T13:00:00,2023-07-06T13:59:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,17.0,19507.9492,19507.0,19585.9809968,19449.425352399998,TIMEOUT,50,1,50,1.0,1.0,975397.46,-47.45999999995547,234.20396285544,-281.6639628553955,-0.0962561329803598
2023-07-11,2023-07-11T14:21:00,2023-07-11T14:22:00,2023-07-11T15:21:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,32.0,19499.9492,19510.0,19577.948996799998,19441.4493524,TIMEOUT,50,1,50,1.0,1.0,974997.46,502.54000000004453,234.20887185544,268.3311281446045,0.09173737681484304
2023-07-12,2023-07-12T10:23:00,2023-07-12T10:24:00,2023-07-12T11:23:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,34.0,19489.0,19499.8008,19566.956,19430.533,TIMEOUT,50,1,50,1.0,1.0,974450.0,540.0400000000445,234.10947209456,305.9305279054845,0.10465066718165272
2023-07-14,2023-07-14T10:52:00,2023-07-14T10:53:00,2023-07-14T11:52:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,25.0,19486.0,19508.4492,19563.944,19427.542,TIMEOUT,50,1,50,1.0,1.0,974300.0,1122.4599999999555,234.16712305544,888.2928769445155,0.3039080628637707
2023-07-19,2023-07-19T12:43:00,2023-07-19T12:44:00,2023-07-19T13:43:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,29.0,19793.0508,19800.8496,19872.2230032,19733.6716476,TIMEOUT,50,1,50,1.0,1.0,989652.54,389.94000000002416,237.00195524728002,152.93804475274413,0.051512370443584886
2023-07-20,2023-07-20T12:26:00,2023-07-20T12:27:00,2023-07-20T13:26:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,9.0,19874.9004,19903.9004,19954.4000016,19815.2756988,TIMEOUT,50,1,50,1.0,1.0,993745.0199999999,1450.0,237.94387299456,1212.05612700544,0.40656174458294475
2023-07-24,2023-07-24T14:05:00,2023-07-24T14:06:00,2023-07-24T15:00:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,40.0,19773.1992,19713.8796024,19852.2919968,19713.8796024,STOP,50,1,50,1.0,1.0,988659.96,-2965.9798799999407,236.31375217196367,-2965.97988,-1.0
2023-07-26,2023-07-26T12:25:00,2023-07-26T12:26:00,2023-07-26T13:25:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,42.0,19806.9492,19805.5508,19886.1769968,19747.5283524,TIMEOUT,50,1,50,1.0,1.0,990347.46,-69.91999999991094,237.0669642,-306.986964199911,-0.10332634979104909
2023-07-28,2023-07-28T12:54:00,2023-07-28T12:55:00,2023-07-28T13:54:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,27.0,19704.3496,19691.6504,19783.1669984,19645.2365512,TIMEOUT,50,1,50,1.0,1.0,985217.4800000001,-634.9600000001374,235.99957179999998,-870.9595718001374,-0.29467590979680186
2023-07-28,2023-07-28T14:16:00,2023-07-28T14:17:00,2023-07-28T15:16:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,35.0,19712.5508,19763.0,19791.4010032,19653.4131476,TIMEOUT,50,1,50,1.0,1.0,985627.54,2522.4599999999555,236.54663924456,2285.9133607553954,0.7730822134411934
2023-07-31,2023-07-31T10:49:00,2023-07-31T10:50:00,2023-07-31T11:49:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,21.0,19796.5,19819.4492,19875.686,19737.1105,TIMEOUT,50,1,50,1.0,1.0,989825.0,1147.4599999999555,237.14740935544,910.3125906445155,0.30655674509619224
2023-07-31,2023-07-31T13:36:00,2023-07-31T13:37:00,2023-07-31T14:36:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,31.0,19816.3008,19825.0,19895.5660032,19756.8518976,TIMEOUT,50,1,50,1.0,1.0,990815.04,434.95999999995547,237.23151839456,197.72848160539547,0.0665204818332846
2023-08-01,2023-08-01T12:18:00,2023-08-01T12:19:00,2023-08-01T13:18:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,12.0,19803.5996,19820.0,19882.8139984,19744.1888012,TIMEOUT,50,1,50,1.0,1.0,990179.9800000001,820.0199999999313,237.16688865272,582.8531113472113,0.19621116804348077
2023-08-03,2023-08-03T12:17:00,2023-08-03T12:18:00,2023-08-03T12:45:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,13.0,19516.0,19457.452,19594.064,19457.452,STOP,50,1,50,1.0,1.0,975800.0,-2927.3999999999432,233.85386162640003,-2927.4,-1.0
2023-08-03,2023-08-03T14:30:00,2023-08-03T14:31:00,2023-08-03T15:29:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,19.0,19438.0,19469.0,19515.752,19379.686,TIMEOUT,50,1,50,1.0,1.0,971900.0,1550.0,233.7704074,1316.2295926,0.45142833371060126
2023-08-04,2023-08-04T13:01:00,2023-08-04T13:02:00,2023-08-04T14:00:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,15.0,19568.9004,19510.193698799998,19647.176001599997,19510.193698799998,STOP,50,1,50,1.0,1.0,978445.0199999999,-2935.335060000034,234.35980874371813,-2935.33506,-1.0
2023-08-08,2023-08-08T13:02:00,2023-08-08T13:03:00,2023-08-08T14:02:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,23.0,19614.0,19627.5508,19692.456,19555.158,TIMEOUT,50,1,50,1.0,1.0,980700.0,677.5400000000445,235.32817214456,442.21182785548456,0.1503048257555775
2023-08-10,2023-08-10T13:56:00,2023-08-10T13:57:00,2023-08-10T14:56:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,1.0,19577.5996,19591.0508,19655.909998400002,19518.8668012,TIMEOUT,50,1,50,1.0,1.0,978879.9800000001,672.5599999999758,234.97848449728,437.5815155026959,0.14900754755201479
2023-08-18,2023-08-18T14:24:00,2023-08-18T14:25:00,2023-08-18T15:24:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,38.0,19367.0,19320.25,19444.468,19308.899,TIMEOUT,50,1,50,1.0,1.0,968350.0,-2337.5,232.51300795,-2570.01300795,-0.8846708345639489
2023-08-22,2023-08-22T10:20:00,2023-08-22T10:21:00,2023-08-22T11:20:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,37.0,19408.75,19408.9004,19486.385,19350.52375,TIMEOUT,50,1,50,1.0,1.0,970437.5,7.519999999931315,233.26115669727997,-225.74115669734866,-0.0775393080259672
2023-08-22,2023-08-22T13:12:00,2023-08-22T13:13:00,2023-08-22T14:12:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,41.0,19420.0,19407.9004,19497.68,19361.74,TIMEOUT,50,1,50,1.0,1.0,971000.0,-604.9800000000687,233.27813074728,-838.2581307473487,-0.2877645488319082
2023-08-24,2023-08-24T13:07:00,2023-08-24T13:08:00,2023-08-24T14:07:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,26.0,19472.9492,19452.4492,19550.840996799998,19414.530352399997,TIMEOUT,50,1,50,1.0,1.0,973647.46,-1025.0,233.72340711087998,-1258.72340711088,-0.43093058450227983
2023-08-24,2023-08-24T14:48:00,2023-08-24T14:49:00,2023-08-24T15:29:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,2.0,19419.3496,19392.1504,19497.0269984,19361.091551200003,TIMEOUT,50,1,50,1.0,1.0,970967.4800000001,-1359.9600000001374,233.15988389999998,-1593.1198839001374,-0.5469183801089258
2023-08-28,2023-08-28T13:38:00,2023-08-28T13:39:00,2023-08-28T14:38:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,22.0,19347.4004,19318.5508,19424.7900016,19289.358198799997,TIMEOUT,50,1,50,1.0,1.0,967370.0199999999,-1442.4799999998868,232.45790709183999,-1674.9379070917269,-0.5771448609677219
2023-08-29,2023-08-29T14:34:00,2023-08-29T14:35:00,2023-08-29T15:29:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,11.0,19327.0,19345.75,19404.308,19269.019,TIMEOUT,50,1,50,1.0,1.0,966350.0,937.5,232.61544405,704.88455595,0.2431432903709836
2023-08-31,2023-08-31T10:30:00,2023-08-31T10:31:00,2023-08-31T11:30:00,legacy:NIFTY:FUTIDX:2023-08-31,2023-08-31,36.0,19316.5508,19301.0996,19393.8170032,19258.601147600002,EXPIRY,50,1,50,1.0,1.0,965827.54,-772.5599999999758,232.26156249728,-1004.8215624972559,-0.3467912302774247
