trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2021-04-01,2021-04-01T13:44:00,2021-04-01T13:45:00,2021-04-01T14:44:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,463.0,14922.0,14954.1,14981.688,14877.234,TIMEOUT,75,1,75,1.0,1.0,1119150.0,2407.5000000000273,234.09064003,2173.4093599700273,0.647339308096927
2021-04-01,2021-04-01T14:50:00,2021-04-01T14:51:00,2021-04-01T15:29:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,18.0,14971.95,14937.0,15031.837800000001,14927.034150000001,TIMEOUT,75,1,75,1.0,1.0,1122896.25,-2621.2500000000546,234.094878085,-2855.3448780850545,-0.8476131486131079
2021-04-06,2021-04-06T14:09:00,2021-04-06T14:10:00,2021-04-06T15:09:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,662.0,14716.6,14739.2,14775.466400000001,14672.450200000001,TIMEOUT,75,1,75,1.0,1.0,1103745.0,1695.0000000000273,231.43429834000003,1463.5657016600273,0.44199994916097085
2021-04-07,2021-04-07T13:58:00,2021-04-07T13:59:00,2021-04-07T14:58:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,707.0,14895.75,14900.0,14955.333,14851.06275,TIMEOUT,75,1,75,1.0,1.0,1117181.25,318.75,233.504717725,85.245282275,0.025434632107965174
2021-04-08,2021-04-08T13:40:00,2021-04-08T13:41:00,2021-04-08T14:19:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,129.0,15041.95,14996.82415,15102.1178,14996.82415,STOP,75,1,75,1.0,1.0,1128146.25,-3384.4387500000266,234.876050068045,-3384.43875,-1.0
2021-04-08,2021-04-08T14:31:00,2021-04-08T14:32:00,2021-04-08T14:36:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,6.0,14975.5,14930.5735,15035.402,14930.5735,STOP,75,1,75,1.0,1.0,1123162.5,-3369.4874999999683,234.04696384405,-3369.4875,-1.0
2021-04-09,2021-04-09T14:15:00,2021-04-09T14:16:00,2021-04-09T15:15:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,634.0,14875.25,14886.0,14934.751,14830.62425,TIMEOUT,75,1,75,1.0,1.0,1115643.75,806.25,233.30851337500002,572.9414866249999,0.17118412176079204
2021-04-13,2021-04-13T14:46:00,2021-04-13T14:47:00,2021-04-13T15:29:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,708.0,14538.5,14556.0,14596.654,14494.8845,TIMEOUT,75,1,75,1.0,1.0,1090387.5,1312.5,229.16004235,1083.33995765,0.3311788875208737
2021-04-15,2021-04-15T13:45:00,2021-04-15T13:46:00,2021-04-15T14:20:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,673.0,14505.35,14563.3714,14563.3714,14461.83395,TARGET,75,1,75,1.0,1.0,1087901.25,4351.604999999972,229.12043100922,4122.484568990752,1.263130751064876
2021-04-15,2021-04-15T14:35:00,2021-04-15T14:36:00,2021-04-15T15:09:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,713.0,14535.0,14593.14,14593.14,14491.395,TARGET,75,1,75,1.0,1.0,1090125.0,4360.499999999956,229.492289722,4131.007710277956,1.2631602523496406
2021-04-16,2021-04-16T13:40:00,2021-04-16T13:41:00,2021-04-16T14:40:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,87.0,14682.7,14723.65,14741.4308,14638.6519,TIMEOUT,75,1,75,1.0,1.0,1101202.5,3071.249999999918,231.18017210500003,2840.069827894918,0.8596874259108922
2021-04-16,2021-04-16T14:40:00,2021-04-16T14:41:00,2021-04-16T14:51:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,551.0,14723.75,14679.57875,14782.645,14679.57875,STOP,75,1,75,1.0,1.0,1104281.25,-3312.8437499999563,230.905918593625,-3312.84375,-1.0
2021-04-16,2021-04-16T14:52:00,2021-04-16T14:53:00,2021-04-16T15:01:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,682.0,14690.0,14645.93,14748.76,14645.93,STOP,75,1,75,1.0,1.0,1101750.0,-3305.249999999978,230.484825139,-3305.25,-1.0
2021-04-20,2021-04-20T13:40:00,2021-04-20T13:41:00,2021-04-20T14:22:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,98.0,14390.0,14346.83,14447.56,14346.83,STOP,75,1,75,1.0,1.0,1079250.0,-3237.7500000000055,226.741772209,-3237.75,-1.0
2021-04-22,2021-04-22T13:41:00,2021-04-22T13:42:00,2021-04-22T14:41:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,659.0,14365.0,14422.460000000001,14422.460000000001,14321.905,TARGET,75,1,75,1.0,1.0,1077375.0,4309.500000000071,227.36021615800001,4082.1397838420708,1.2629894524011511
2021-04-22,2021-04-22T14:41:00,2021-04-22T14:42:00,2021-04-22T15:29:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,356.0,14412.0,14405.3,14469.648,14368.764,TIMEOUT,75,1,75,1.0,1.0,1080900.0,-502.50000000005457,227.35430479000001,-729.8543047900546,-0.2250761108921746
2021-04-23,2021-04-23T14:06:00,2021-04-23T14:07:00,2021-04-23T14:21:00,legacy:NIFTY:FUTIDX:2021-04-29,2021-04-29,603.0,14373.0,14329.881,14430.492,14329.881,STOP,75,1,75,1.0,1.0,1077975.0,-3233.9250000000447,226.52966587630002,-3233.925,-1.0
