trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2025-01-01,0,0.0,0.0,0.0,0.0
2025-01-02,0,0.0,0.0,0.0,0.0
2025-01-03,0,0.0,0.0,0.0,0.0
2025-01-06,0,0.0,0.0,0.0,0.0
2025-01-07,0,0.0,0.0,0.0,0.0
2025-01-08,0,0.0,0.0,0.0,0.0
2025-01-09,0,0.0,0.0,0.0,0.0
2025-01-10,0,0.0,0.0,0.0,0.0
2025-01-13,0,0.0,0.0,0.0,0.0
2025-01-14,0,0.0,0.0,0.0,0.0
2025-01-15,0,0.0,0.0,0.0,0.0
2025-01-16,0,0.0,0.0,0.0,0.0
2025-01-17,0,0.0,0.0,0.0,0.0
2025-01-20,1,-8.411086959399636,-10.458604459399636,-11.336111959399636,-12.506121959399636
2025-01-21,0,0.0,0.0,0.0,0.0
2025-01-22,0,0.0,0.0,0.0,0.0
2025-01-23,0,0.0,0.0,0.0,0.0
2025-01-24,0,0.0,0.0,0.0,0.0
2025-01-27,0,0.0,0.0,0.0,0.0
2025-01-28,0,0.0,0.0,0.0,0.0
2025-01-29,0,0.0,0.0,0.0,0.0
2025-01-30,0,0.0,0.0,0.0,0.0
2025-01-31,1,-17.72475,-17.72475,-17.72475,-17.72475
2025-02-03,1,6.939155647774454,0.7882622102744541,-1.8478349772255453,-5.362631227225547
2025-02-04,0,0.0,0.0,0.0,0.0
2025-02-05,0,0.0,0.0,0.0,0.0
2025-02-06,0,0.0,0.0,0.0,0.0
2025-02-07,0,0.0,0.0,0.0,0.0
2025-02-10,0,0.0,0.0,0.0,0.0
2025-02-11,0,0.0,0.0,0.0,0.0
2025-02-12,0,0.0,0.0,0.0,0.0
2025-02-13,0,0.0,0.0,0.0,0.0
2025-02-14,0,0.0,0.0,0.0,0.0
2025-02-17,0,0.0,0.0,0.0,0.0
2025-02-18,0,0.0,0.0,0.0,0.0
2025-02-19,0,0.0,0.0,0.0,0.0
2025-02-20,0,0.0,0.0,0.0,0.0
2025-02-21,0,0.0,0.0,0.0,0.0
2025-02-24,0,0.0,0.0,0.0,0.0
2025-02-25,0,0.0,0.0,0.0,0.0
2025-02-27,0,0.0,0.0,0.0,0.0
2025-02-28,0,0.0,0.0,0.0,0.0
2025-03-03,1,2.3329940797989086,-3.5108334202010902,-6.015330920201091,-9.35466092020109
2025-03-04,1,3.5085406301760913,-2.317797807323909,-4.814799994823908,-8.144136244823908
2025-03-05,0,0.0,0.0,0.0,0.0
2025-03-06,1,3.5008270511749995,-2.435498886324999,-4.9796385738249995,-8.371824823825
2025-03-07,0,0.0,0.0,0.0,0.0
2025-03-10,0,0.0,0.0,0.0,0.0
2025-03-11,1,20.949543678199998,15.0302211782,12.4933686782,9.110898678200002
2025-03-12,0,0.0,0.0,0.0,0.0
2025-03-13,0,0.0,0.0,0.0,0.0
2025-03-17,0,0.0,0.0,0.0,0.0
2025-03-18,1,-0.8974481998771829,-6.898493512377184,-9.470370074877183,-12.899538824877185
2025-03-19,0,0.0,0.0,0.0,0.0
2025-03-20,0,0.0,0.0,0.0,0.0
2025-03-21,0,0.0,0.0,0.0,0.0
2025-03-24,0,0.0,0.0,0.0,0.0
2025-03-25,0,0.0,0.0,0.0,0.0
2025-03-26,0,0.0,0.0,0.0,0.0
2025-03-27,0,0.0,0.0,0.0,0.0
2025-03-28,0,0.0,0.0,0.0,0.0
