trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2023-07-03,2023-07-03T10:15:00,2023-07-03T10:16:00,2023-07-03T11:15:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,224.0,19395.3496,19347.0,19472.930998400003,19337.163551200003,TIMEOUT,50,1,50,1.0,1.0,969767.4800000001,-2417.4800000000687,232.77291240272,-2650.2529124027888,-0.9109581994516831
2023-07-03,2023-07-03T12:02:00,2023-07-03T12:03:00,2023-07-03T13:02:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,200.0,19393.9004,19407.0,19471.4760016,19335.7186988,TIMEOUT,50,1,50,1.0,1.0,969695.0199999999,654.9800000000687,233.21486224728,421.7651377527887,0.1449820576070707
2023-07-03,2023-07-03T13:37:00,2023-07-03T13:38:00,2023-07-03T14:37:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,187.0,19404.0,19405.0996,19481.616,19345.788,TIMEOUT,50,1,50,1.0,1.0,970200.0,54.980000000068685,233.22266265272003,-178.24266265265135,-0.06123914747909412
2023-07-04,2023-07-04T12:10:00,2023-07-04T12:11:00,2023-07-04T13:10:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,76.0,19444.9004,19459.5,19522.680001599998,19386.565698799997,TIMEOUT,50,1,50,1.0,1.0,972245.0199999999,729.9800000000687,233.71489594727998,496.26510405278873,0.17014404594320223
2023-07-04,2023-07-04T13:30:00,2023-07-04T13:31:00,2023-07-04T14:30:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,78.0,19492.5508,19440.3496,19570.5210032,19434.0731476,TIMEOUT,50,1,50,1.0,1.0,974627.54,-2610.059999999976,233.67615004728,-2843.7361500472557,-0.9725890261789153
2023-07-04,2023-07-04T14:40:00,2023-07-04T14:41:00,2023-07-04T15:29:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,295.0,19473.1992,19459.0996,19551.091996799998,19414.779602399998,TIMEOUT,50,1,50,1.0,1.0,973659.96,-704.9799999998868,233.77328315816,-938.7532831580468,-0.32138300218557025
2023-07-06,2023-07-06T14:19:00,2023-07-06T14:20:00,2023-07-06T15:19:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,249.0,19543.75,19539.4492,19621.925,19485.11875,TIMEOUT,50,1,50,1.0,1.0,977187.5,-215.04000000004453,234.52230080543998,-449.5623008054845,-0.15335245310495155
2023-07-10,2023-07-10T10:17:00,2023-07-10T10:18:00,2023-07-10T11:17:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,235.0,19455.6992,19425.1992,19533.5219968,19397.3321024,TIMEOUT,50,1,50,1.0,1.0,972784.96,-1525.0,233.48385971087998,-1758.48385971088,-0.6025599805431752
2023-07-10,2023-07-10T13:46:00,2023-07-10T13:47:00,2023-07-10T14:46:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,192.0,19446.0,19406.25,19523.784,19387.662,TIMEOUT,50,1,50,1.0,1.0,972300.0,-1987.5,233.32226095000001,-2220.82226095,-0.7613638660735712
2023-07-11,2023-07-11T10:49:00,2023-07-11T10:50:00,2023-07-11T11:49:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,44.0,19531.0,19541.8008,19609.124,19472.407,TIMEOUT,50,1,50,1.0,1.0,976550.0,540.0400000000445,234.51210089456,305.5278991054845,0.10428819111685167
2023-07-11,2023-07-11T12:59:00,2023-07-11T13:00:00,2023-07-11T13:59:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,264.0,19547.5996,19517.6992,19625.789998400003,19488.9568012,TIMEOUT,50,1,50,1.0,1.0,977379.9800000001,-1495.0200000001132,234.36930165816,-1729.3893016582733,-0.589804489910626
2023-07-11,2023-07-11T14:52:00,2023-07-11T14:53:00,2023-07-11T15:29:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,101.0,19512.5508,19516.0,19590.6010032,19454.013147600002,TIMEOUT,50,1,50,1.0,1.0,975627.54,172.45999999995547,234.28070384456,-61.82070384460454,-0.02112168879686898
2023-07-13,2023-07-13T10:28:00,2023-07-13T10:29:00,2023-07-13T11:28:00,legacy:NIFTY:FUTIDX:2023-07-27,2023-07-27,81.0,19607.0,19603.0,19685.428,19548.179,TIMEOUT,50,1,50,1.0,1.0,980350.0,-200.0,235.130872,-435.130872,-0.14795085836690977
