trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2021-07-01,1,-19.60678777197302,-22.357407181973024,-23.536244071973023,-23.6034756
2021-07-02,1,18.141718917500686,15.391134542500685,14.212312667500687,12.640550167500688
2021-07-05,0,0.0,0.0,0.0,0.0
2021-07-06,2,-47.689574699999994,-47.689574699999994,-47.689574699999994,-47.689574699999994
2021-07-07,1,8.754078713000688,5.976172463000687,4.7856412130006865,3.198266213000687
2021-07-08,1,4.890765054972578,2.1370657149725774,0.9569088549725768,-0.6166336250274229
2021-07-09,2,-2.4405948254456007,-7.9438242704456,-10.302351175445601,-13.4470537154456
2021-07-12,0,0.0,0.0,0.0,0.0
2021-07-13,1,-5.690908436263944,-8.460134668763946,-9.646945911263943,-11.229360901263943
2021-07-14,1,-12.719343419026977,-15.496580259026977,-16.68682461902698,-18.273817099026978
2021-07-15,2,-14.602288051999999,-20.183563052,-22.575538052000002,-25.764838052
2021-07-16,1,-5.825792490763943,-8.615778098263943,-9.811486215763944,-11.405763705763944
2021-07-19,0,0.0,0.0,0.0,0.0
2021-07-20,2,-22.777055261709766,-28.253360939209767,-30.600349086709766,-33.729666616709764
2021-07-22,1,11.284423498763722,8.51815910626372,7.33261722376372,5.75189471376372
2021-07-23,1,-17.220184628026978,-19.999565218026977,-21.190728328026978,-22.77894580802698
2021-07-26,0,0.0,0.0,0.0,0.0
2021-07-27,2,-5.639970678027421,-11.141738768027421,-13.499639378027426,-15.092752243527421
2021-07-28,1,-23.533800300000003,-23.533800300000003,-23.533800300000003,-23.533800300000003
2021-07-29,0,0.0,0.0,0.0,0.0
2021-07-30,1,-23.796750000000003,-23.796750000000003,-23.796750000000003,-23.796750000000003
2021-08-02,0,0.0,0.0,0.0,0.0
2021-08-03,2,42.95332500580191,37.31414507823191,34.89735368070191,31.67496515066191
2021-08-04,1,3.3970776652360564,0.5509170577360567,-0.6688660597639432,-2.295243549763943
2021-08-05,1,-4.357926789763943,-7.215243647263945,-8.439808014763944,-10.072560504763944
2021-08-06,1,-15.426587789263255,-18.27110777176326,-19.490187764263258,-21.115627754263254
2021-08-09,0,0.0,0.0,0.0,0.0
2021-08-10,1,-1.2283230002086343,-4.075713052708634,-5.296023075208634,-6.923103105208635
2021-08-11,1,13.7957322224456,10.947830417445601,9.7273010724456,8.0999286124456
2021-08-12,1,-10.084538050945602,-12.945508120945602,-14.1716381509456,-15.8064781909456
2021-08-13,2,20.426999305554396,14.647751110554402,12.170930455554398,8.8685029155544
2021-08-16,0,0.0,0.0,0.0,0.0
2021-08-17,1,1.7983839119460452,-1.0982772680539545,-2.3397034880539547,-3.994938448053954
2021-08-18,1,-3.928535567026513,-6.828447407026513,-8.071266767026515,-9.728359247026512
2021-08-20,1,31.020792229040925,28.13919546890093,26.904225428840927,25.257598708760927
2021-08-23,0,0.0,0.0,0.0,0.0
2021-08-24,2,9.685099275527442,3.87073299052744,1.3788617255274402,-1.9436332944725587
2021-08-25,0,0.0,0.0,0.0,0.0
2021-08-26,0,0.0,0.0,0.0,0.0
2021-08-27,1,5.784552215946045,2.8591910359460457,1.6054648159460452,-0.0661701440539548
2021-08-30,0,0.0,0.0,0.0,0.0
2021-08-31,2,37.480973970446044,31.500747165446047,28.937792820446045,25.520520360446042
2021-09-01,1,-25.71675,-25.71675,-25.71675,-25.71675
2021-09-02,2,21.230511409636687,15.196729984636686,12.610823659636687,9.162948559636687
2021-09-03,0,0.0,0.0,0.0,0.0
2021-09-06,0,0.0,0.0,0.0,0.0
2021-09-07,3,-38.04446569802651,-44.133358788026506,-46.742884398026504,-50.22225187802651
2021-09-08,1,14.380882661473487,11.344842696473489,10.043682711473485,8.308802731473486
2021-09-09,1,11.481298477054844,8.444628407054845,7.143198377054846,5.407958337054845
2021-09-13,0,0.0,0.0,0.0,0.0
2021-09-14,1,-6.745800776499109,-9.78924765149911,-11.093582026499108,-12.83269452649911
2021-09-15,1,15.4420490735,12.3766396985,11.0628928235,9.3112303235
2021-09-16,1,8.734939391080468,5.654462411080466,4.334257991080468,2.5739854310804677
2021-09-17,0,0.0,0.0,0.0,0.0
2021-09-20,0,0.0,0.0,0.0,0.0
2021-09-21,1,18.564767030000002,15.494829529999999,14.17914203,12.42489203
2021-09-22,1,-15.986531187527886,-19.062514902527887,-20.380793637527887,-22.138498617527883
2021-09-23,2,30.733300353529263,24.49709656852926,21.824437803529264,18.26089278352926
2021-09-24,1,-7.184669784445155,-10.308905479445155,-11.647863634445155,-13.433141174445154
2021-09-27,0,0.0,0.0,0.0,0.0
2021-09-28,0,0.0,0.0,0.0,0.0
2021-09-29,2,6.796853774935471,3.6908792249354705,2.359747274935471,0.5849046749354693
2021-09-30,0,0.0,0.0,0.0,0.0
