trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2021-07-05,2021-07-05T14:31:00,2021-07-05T14:32:00,2021-07-05T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48127523132468614,15839.0,15868.0,15902.356,15791.483,TIMEOUT,50,1,50,1.0,1.0,791950.0,1450.0,179.4191174,1270.5808826,0.5347900257171118
2021-07-09,2021-07-09T13:26:00,2021-07-09T13:27:00,2021-07-09T14:26:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48551529494569196,15706.9004,15720.7998,15769.7280016,15659.779698800001,TIMEOUT,50,1,50,1.0,1.0,785345.02,694.9700000000121,178.22473877364,516.7452612263721,0.21932834107586333
2021-07-09,2021-07-09T14:26:00,2021-07-09T14:27:00,2021-07-09T15:26:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48551529494569196,15720.7998,15720.3496,15783.6829992,15673.6374006,TIMEOUT,50,1,50,1.0,1.0,786039.99,-22.510000000056607,178.25209852908,-200.7620985291366,-0.08513650750734986
2021-07-12,2021-07-12T13:47:00,2021-07-12T13:48:00,2021-07-12T14:39:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48127523132468614,15726.2998,15679.1209006,15789.204999200001,15679.1209006,STOP,50,1,50,1.0,1.0,786314.99,-2358.944969999993,178.0097167654409,-2358.94497,-1.0
2021-07-15,2021-07-15T12:57:00,2021-07-15T12:58:00,2021-07-15T13:57:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48524819307669875,15921.4004,15954.5,15985.0860016,15873.6361988,TIMEOUT,50,1,50,1.0,1.0,796070.02,1654.9799999999777,180.13132724728,1474.8486727526977,0.6175539988943424
2021-07-15,2021-07-15T13:57:00,2021-07-15T13:58:00,2021-07-15T14:57:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48524819307669875,15953.9502,15932.0996,16017.7660008,15906.088349399999,TIMEOUT,50,1,50,1.0,1.0,797697.51,-1092.529999999988,180.06373157636,-1272.5937315763479,-0.5317779047918167
2021-07-19,2021-07-19T13:33:00,2021-07-19T13:34:00,2021-07-19T14:33:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48233171460891855,15756.5,15727.0,15819.526,15709.2305,TIMEOUT,50,1,50,1.0,1.0,787825.0,-1475.0,178.3705247,-1653.3705247,-0.699550672082421
2021-07-22,2021-07-22T13:04:00,2021-07-22T13:05:00,2021-07-22T14:04:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48524819307669875,15801.0,15805.9502,15864.204,15753.597,TIMEOUT,50,1,50,1.0,1.0,790050.0,247.50999999996566,178.95399022364,68.55600977632565,0.028924755722770985
2021-07-22,2021-07-22T14:19:00,2021-07-22T14:20:00,2021-07-22T15:19:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48524819307669875,15789.0,15818.3496,15852.156,15741.633,TIMEOUT,50,1,50,1.0,1.0,789450.0,1467.4799999999777,179.00445380272,1288.4755461972577,0.5440393295742849
2021-07-23,2021-07-23T14:21:00,2021-07-23T14:22:00,2021-07-23T15:21:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,0.48551529494569196,15872.0,15842.9004,15935.488,15824.384,TIMEOUT,50,1,50,1.0,1.0,793600.0,-1454.9799999999777,179.33584864728002,-1634.3158486472578,-0.686456589653586
