trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2022-10-03,2022-10-03T10:15:00,2022-10-03T10:16:00,2022-10-03T11:15:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,2331.0,16961.0508,16985.8496,17028.8950032,16910.1676476,TIMEOUT,50,1,50,1.0,1.0,848052.54,1239.9400000000242,188.74706784728002,1051.192932152744,0.4131791693600902
2022-10-03,2022-10-03T12:00:00,2022-10-03T12:01:00,2022-10-03T12:32:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,1578.0,17030.4004,16979.309198799998,17098.5220016,16979.309198799998,STOP,50,1,50,1.0,1.0,851520.0199999999,-2554.56006000004,188.85708914731813,-2554.56006,-1.0
2022-10-03,2022-10-03T12:32:00,2022-10-03T12:33:00,2022-10-03T13:32:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,511.0,16977.5508,16984.0,17045.461003200002,16926.618147600002,TIMEOUT,50,1,50,1.0,1.0,848877.54,322.45999999995547,188.77143444456001,133.68856555539546,0.05249621186246937
2022-10-06,2022-10-06T14:42:00,2022-10-06T14:43:00,2022-10-06T15:29:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,8.0,17323.0,17314.9004,17392.292,17271.031,TIMEOUT,50,1,50,1.0,1.0,866150.0,-404.9800000000687,191.56149724728,-596.5414972473486,-0.22957589995857094
2022-10-07,2022-10-07T10:15:00,2022-10-07T10:16:00,2022-10-07T11:15:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,1310.0,17297.0996,17288.5,17366.287998400003,17245.2083012,TIMEOUT,50,1,50,1.0,1.0,864854.9800000001,-429.9800000000687,191.34249705272,-621.3224970527887,-0.2394707827404731
2022-10-07,2022-10-07T12:00:00,2022-10-07T12:01:00,2022-10-07T12:45:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,1442.0,17235.6504,17304.5930016,17304.5930016,17183.943448799997,TARGET,50,1,50,1.0,1.0,861782.5199999999,3447.130079999988,191.30852774974912,3255.821552250239,1.2593361150445241
2022-10-07,2022-10-07T14:15:00,2022-10-07T14:16:00,2022-10-07T15:15:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,73.0,17290.0,17328.5,17359.16,17238.13,TIMEOUT,50,1,50,1.0,1.0,864500.0,1925.0,191.5738317,1733.4261683,0.6683733056872951
2022-10-10,2022-10-10T10:15:00,2022-10-10T10:16:00,2022-10-10T11:15:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,463.0,17069.0,17109.6992,17137.276,17017.793,TIMEOUT,50,1,50,1.0,1.0,853450.0,2034.9599999999555,189.74505240544,1845.2149475945155,0.720688557265419
2022-10-10,2022-10-10T12:00:00,2022-10-10T12:01:00,2022-10-10T12:34:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,895.0,17180.3496,17249.070998400002,17249.070998400002,17128.8085512,TARGET,50,1,50,1.0,1.0,859017.4800000001,3436.0699200000454,190.8461537350509,3245.2237662649945,1.259277349538527
2022-10-10,2022-10-10T12:34:00,2022-10-10T12:35:00,2022-10-10T13:22:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,2174.0,17253.9492,17202.1873524,17322.964996799998,17202.1873524,STOP,50,1,50,1.0,1.0,862697.46,-2588.0923799999437,190.7165446825137,-2588.0923799999996,-1.0
2022-10-11,2022-10-11T10:15:00,2022-10-11T10:16:00,2022-10-11T10:28:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,2126.0,17166.0,17114.502,17234.664,17114.502,STOP,50,1,50,1.0,1.0,858300.0,-2574.8999999999796,189.9849924364,-2574.9,-1.0
2022-10-11,2022-10-11T10:28:00,2022-10-11T10:29:00,2022-10-11T11:28:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,2179.0,17115.1992,17157.0,17183.6599968,17063.8536024,TIMEOUT,50,1,50,1.0,1.0,855759.96,2090.0400000000445,190.13698230544,1899.9030176946046,0.7400451475881177
2022-10-11,2022-10-11T12:01:00,2022-10-11T12:02:00,2022-10-11T12:26:00,legacy:NIFTY:FUTIDX:2022-10-27,2022-10-27,1177.0,17185.1992,17133.6436024,17253.9399968,17133.6436024,STOP,50,1,50,1.0,1.0,859259.96,-2577.77987999998,190.14468937376367,-2577.7798799999996,-1.0
