trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2023-01-02,2023-01-02T10:15:00,2023-01-02T10:16:00,2023-01-02T11:15:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,19.0,18233.8496,18264.3496,18306.784998400002,18179.1480512,TIMEOUT,50,1,50,1.0,1.0,911692.4800000001,1525.0,199.39279390544002,1325.60720609456,0.48466898476357584
2023-01-02,2023-01-02T12:00:00,2023-01-02T12:01:00,2023-01-02T13:00:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,73.0,18253.0,18243.8496,18326.012,18198.240999999998,TIMEOUT,50,1,50,1.0,1.0,912650.0,-457.5199999999313,199.30786770272002,-656.8278677026514,-0.23989768538601924
2023-01-03,2023-01-03T10:15:00,2023-01-03T10:16:00,2023-01-03T11:15:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,18.0,18292.9004,18305.0,18366.072001599998,18238.0216988,TIMEOUT,50,1,50,1.0,1.0,914645.0199999999,604.9800000000687,199.77156764728,405.2084323527887,0.14767420638329126
2023-01-03,2023-01-03T12:00:00,2023-01-03T12:01:00,2023-01-03T12:23:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,72.0,18287.3008,18232.4388976,18360.4500032,18232.4388976,STOP,50,1,50,1.0,1.0,914365.04,-2743.095119999998,199.31185520273633,-2743.0951200000004,-1.0
2023-01-04,2023-01-04T10:15:00,2023-01-04T10:16:00,2023-01-04T11:15:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,17.0,18185.8496,18151.1992,18258.592998400003,18131.292051200002,TIMEOUT,50,1,50,1.0,1.0,909292.4800000001,-1732.5200000001132,198.59078600816,-1931.1107860082732,-0.7079169898513743
2023-01-04,2023-01-04T12:00:00,2023-01-04T12:01:00,2023-01-04T13:00:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,71.0,18122.0508,18114.25,18194.5390032,18067.6846476,TIMEOUT,50,1,50,1.0,1.0,906102.54,-390.04000000004453,198.22454739456,-588.2645473946045,-0.2164083796353425
2023-01-05,2023-01-05T10:15:00,2023-01-05T10:16:00,2023-01-05T11:15:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,16.0,18143.9492,18111.5508,18216.5249968,18089.5173524,TIMEOUT,50,1,50,1.0,1.0,907197.46,-1619.919999999911,198.2553783,-1818.175378299911,-0.6680557278382413
2023-01-05,2023-01-05T12:00:00,2023-01-05T12:01:00,2023-01-05T13:00:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,70.0,18057.9004,18016.6504,18130.1320016,18003.726698799997,TIMEOUT,50,1,50,1.0,1.0,902895.0199999999,-2062.5,197.48344264455997,-2259.98344264456,-0.8343470697344786
2023-01-06,2023-01-06T10:15:00,2023-01-06T10:16:00,2023-01-06T11:15:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,15.0,18025.5508,17991.25,18097.6530032,17971.4741476,TIMEOUT,50,1,50,1.0,1.0,901277.54,-1715.0400000000445,197.25662749456,-1912.2966274946045,-0.70725407088794
2023-01-06,2023-01-06T12:00:00,2023-01-06T12:01:00,2023-01-06T12:40:00,legacy:NIFTY:FUTIDX:2023-01-25,2023-01-25,69.0,18015.4004,17961.3541988,18087.462001599997,17961.3541988,STOP,50,1,50,1.0,1.0,900770.0199999999,-2702.310059999945,197.05021611631815,-2702.31006,-1.0
