trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2023-10-03,1,13.876011419026957,10.450023259026956,8.981742619026958,7.024035099026959
2023-10-04,1,-2.3546192860274413,-5.746806126027441,-7.200600486027441,-9.138992966027441
2023-10-05,1,-12.071824397501373,-15.495983772501372,-16.963480647501374,-18.920143147501374
2023-10-06,1,8.442585058580468,5.002154953580468,3.527684908580468,1.561724848580468
2023-10-09,0,0.0,0.0,0.0,0.0
2023-10-10,0,0.0,0.0,0.0,0.0
2023-10-11,0,0.0,0.0,0.0,0.0
2023-10-12,1,-11.474693719001374,-14.949668719001375,-16.438943719001372,-18.424643719001374
2023-10-13,0,0.0,0.0,0.0,0.0
2023-10-16,1,-2.2194256535269585,-5.682071868526958,-7.166063103526957,-9.144718083526959
2023-10-17,0,0.0,0.0,0.0,0.0
2023-10-18,1,-7.9120808675804675,-11.363325762580466,-12.842430717580468,-14.814570657580466
2023-10-19,1,3.8702496294451545,0.4346103244451547,-1.0378065205548457,-3.0010289805548447
2023-10-20,1,-9.317980868445154,-12.734860313445155,-14.199237218445155,-16.151739758445157
2023-10-23,1,-14.135385464417267,-17.53849681941727,-18.99697311441727,-20.94160817441727
2023-10-25,1,-28.8501738,-28.8501738,-28.8501738,-28.8501738
2023-10-26,1,0.14363036297348686,-3.158781477026513,-4.5741008370265135,-6.461193317026512
2023-10-27,1,-12.554549317000001,-15.900855566999999,-17.334986816999997,-19.247161817
2023-10-30,1,-3.287523524445155,-6.648227969445155,-8.088529874445154,-10.008932414445155
2023-10-31,1,7.49335263400089,4.143677634000891,2.7081026340008907,0.794002634000891
2023-11-01,1,-13.378893489082733,-16.72371650908273,-18.157212089082734,-20.06853952908273
2023-11-02,1,16.264662926972115,12.910188586972113,11.472556726972112,9.555714246972114
2023-11-03,1,7.7998895243912,4.4180015393912,2.9686209743912,1.0361135543912008
2023-11-06,0,0.0,0.0,0.0,0.0
2023-11-07,1,5.689979221554845,2.289068526554845,0.8315353715548451,-1.111842168445155
2023-11-08,1,-4.065787995445155,-7.478161190445156,-8.940606845445155,-10.890534385445156
2023-11-09,1,-6.4673752345544,-9.8821457895544,-11.345618884554401,-13.296916344554402
2023-11-10,1,13.7872990625,10.3830021875,8.9240178125,6.9787053125
2023-11-13,0,0.0,0.0,0.0,0.0
2023-11-15,0,0.0,0.0,0.0,0.0
2023-11-16,1,1.1490227874460452,-2.327085267553955,-3.8168458625539547,-5.8031933225539545
2023-11-17,1,1.1530490754460454,-2.315708979553954,-3.8023195745539544,-5.784467034553953
2023-11-20,1,5.335900507526514,1.882240472526513,0.4021004575265135,-1.5714195624734875
2023-11-21,0,0.0,0.0,0.0,0.0
2023-11-22,1,-29.7451494,-29.7451494,-29.7451494,-29.7451494
2023-11-23,0,0.0,0.0,0.0,0.0
2023-11-24,0,0.0,0.0,0.0,0.0
2023-11-28,0,0.0,0.0,0.0,0.0
2023-11-29,1,0.6798845429195319,-2.830838477080467,-4.335434057080468,-6.341561497080467
2023-11-30,1,-3.421243217446045,-6.933322662446047,-8.438499567446044,-10.445402107446048
2023-12-01,0,0.0,0.0,0.0,0.0
2023-12-04,0,0.0,0.0,0.0,0.0
2023-12-05,1,23.975894798526515,20.323216013526515,18.757782248526514,16.670537228526513
2023-12-06,0,0.0,0.0,0.0,0.0
2023-12-07,1,-6.911597803027887,-10.590040893027886,-12.16651650302789,-14.268483983027886
2023-12-08,1,-31.6058262,-31.6058262,-31.6058262,-31.6058262
2023-12-11,1,-6.141837591946046,-9.828676411946047,-11.408750191946046,-13.515515231946047
2023-12-12,1,-22.816301304082728,-26.50412432408273,-28.084619904082732,-30.19194734408273
2023-12-13,1,21.969864502526512,18.305985717526514,16.735751952526513,14.642106932526513
2023-12-14,1,9.838657763945156,6.117746583945154,4.523070363945155,2.396835403945155
2023-12-15,1,9.174150119472111,5.425597654472114,3.8190751694721117,1.6770451894721146
2023-12-18,1,-11.0327591280544,-14.7954953080544,-16.4080965280544,-18.5582314880544
2023-12-19,1,7.412273412419532,3.6418722674195316,2.0259860624195323,-0.1285288775804679
2023-12-20,1,-14.517978264445157,-18.300432709445154,-19.921484614445156,-22.082887154445157
2023-12-21,1,39.969067478397534,36.244309151037534,34.647984153597534,32.519550823677534
2023-12-22,1,-32.171625,-32.171625,-32.171625,-32.171625
2023-12-26,0,0.0,0.0,0.0,0.0
2023-12-27,0,0.0,0.0,0.0,0.0
2023-12-28,0,0.0,0.0,0.0,0.0
2023-12-29,0,0.0,0.0,0.0,0.0
