trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2025-04-01,0,0.0,0.0,0.0,0.0
2025-04-02,0,0.0,0.0,0.0,0.0
2025-04-03,0,0.0,0.0,0.0,0.0
2025-04-04,0,0.0,0.0,0.0,0.0
2025-04-07,0,0.0,0.0,0.0,0.0
2025-04-08,0,0.0,0.0,0.0,0.0
2025-04-09,0,0.0,0.0,0.0,0.0
2025-04-11,0,0.0,0.0,0.0,0.0
2025-04-15,0,0.0,0.0,0.0,0.0
2025-04-16,0,0.0,0.0,0.0,0.0
2025-04-17,0,0.0,0.0,0.0,0.0
2025-04-21,0,0.0,0.0,0.0,0.0
2025-04-22,0,0.0,0.0,0.0,0.0
2025-04-23,0,0.0,0.0,0.0,0.0
2025-04-24,0,0.0,0.0,0.0,0.0
2025-04-25,0,0.0,0.0,0.0,0.0
2025-04-28,0,0.0,0.0,0.0,0.0
2025-04-29,0,0.0,0.0,0.0,0.0
2025-04-30,1,-55.016099999999994,-55.016099999999994,-55.016099999999994,-55.016099999999994
2025-05-02,0,0.0,0.0,0.0,0.0
2025-05-05,1,-7.496414903051092,-13.945659278051092,-16.709621153051092,-20.394903653051088
2025-05-06,0,0.0,0.0,0.0,0.0
2025-05-07,0,0.0,0.0,0.0,0.0
2025-05-08,0,0.0,0.0,0.0,0.0
2025-05-09,0,0.0,0.0,0.0,0.0
2025-05-12,0,0.0,0.0,0.0,0.0
2025-05-13,0,0.0,0.0,0.0,0.0
2025-05-14,0,0.0,0.0,0.0,0.0
2025-05-15,0,0.0,0.0,0.0,0.0
2025-05-16,0,0.0,0.0,0.0,0.0
2025-05-19,0,0.0,0.0,0.0,0.0
2025-05-20,0,0.0,0.0,0.0,0.0
2025-05-21,0,0.0,0.0,0.0,0.0
2025-05-22,0,0.0,0.0,0.0,0.0
2025-05-23,0,0.0,0.0,0.0,0.0
2025-05-26,0,0.0,0.0,0.0,0.0
2025-05-27,0,0.0,0.0,0.0,0.0
2025-05-28,0,0.0,0.0,0.0,0.0
2025-05-29,0,0.0,0.0,0.0,0.0
2025-05-30,0,0.0,0.0,0.0,0.0
2025-06-02,0,0.0,0.0,0.0,0.0
2025-06-03,0,0.0,0.0,0.0,0.0
2025-06-04,1,-10.97762774575,-17.46879337075,-20.25072149575,-23.95995899575
2025-06-05,0,0.0,0.0,0.0,0.0
2025-06-06,1,7.774706070198909,1.1891585701989085,-1.6332189298010917,-5.396388929801092
2025-06-09,0,0.0,0.0,0.0,0.0
2025-06-10,0,0.0,0.0,0.0,0.0
2025-06-11,0,0.0,0.0,0.0,0.0
2025-06-12,0,0.0,0.0,0.0,0.0
2025-06-13,0,0.0,0.0,0.0,0.0
2025-06-16,1,-16.056388933900546,-22.61965018390055,-25.432476433900547,-29.182911433900546
2025-06-17,0,0.0,0.0,0.0,0.0
2025-06-18,0,0.0,0.0,0.0,0.0
2025-06-19,0,0.0,0.0,0.0,0.0
2025-06-20,1,-6.703442346850546,-13.294909221850547,-16.119823596850544,-19.886376096850544
2025-06-23,0,0.0,0.0,0.0,0.0
2025-06-24,0,0.0,0.0,0.0,0.0
2025-06-25,0,0.0,0.0,0.0,0.0
2025-06-26,0,0.0,0.0,0.0,0.0
2025-06-27,1,10.569273325250002,3.8106202002500003,0.9140545752499998,-2.9480329247500006
2025-06-30,0,0.0,0.0,0.0,0.0
