trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2024-01-01,2024-01-01T13:57:00,2024-01-01T13:58:00,2024-01-01T14:44:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.00038128705022583137,21915.5,22003.162,22003.162,21849.7535,TARGET,50,1,50,1.0,1.0,1095775.0,4383.100000000013,257.9410434484,4125.158956551613,1.25486800257097
2024-01-01,2024-01-01T14:44:00,2024-01-01T14:45:00,2024-01-01T15:08:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.041634790002429235,22001.9492,21935.943352399998,22089.9569968,21935.943352399998,STOP,50,1,50,1.0,1.0,1100097.46,-3300.2923800000644,257.62984123221366,-3300.29238,-1.0
2024-01-02,2024-01-02T14:33:00,2024-01-02T14:34:00,2024-01-02T15:29:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.004224078651939191,21791.0,21754.0,21878.164,21725.627,TIMEOUT,50,1,50,1.0,1.0,1089550.0,-1850.0,255.822769,-2105.822769,-0.64424847230508
2024-01-04,2024-01-04T14:20:00,2024-01-04T14:21:00,2024-01-04T15:20:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.012246911116520195,21760.0508,21777.5508,21847.0910032,21694.770647600002,TIMEOUT,50,1,50,1.0,1.0,1088002.54,875.0,255.93036948911998,619.06963051088,0.18966549793498336
2024-01-09,2024-01-09T12:26:00,2024-01-09T12:27:00,2024-01-09T13:26:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.002481244076746761,21791.0,21785.0,21878.164,21725.627,TIMEOUT,50,1,50,1.0,1.0,1089550.0,-300.0,256.05273320000003,-556.0527332,-0.17011693916448686
2024-01-12,2024-01-12T14:15:00,2024-01-12T14:16:00,2024-01-12T15:15:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.004588294561363398,21932.0508,21944.0,22019.7790032,21866.254647600002,TIMEOUT,50,1,50,1.0,1.0,1096602.54,597.4599999999555,257.53805334456,339.92194665539546,0.10332578251350619
2024-01-15,2024-01-15T14:09:00,2024-01-15T14:10:00,2024-01-15T15:09:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,0.00795304266993528,22126.4004,22122.0,22214.9060016,22060.021198799997,TIMEOUT,50,1,50,1.0,1.0,1106320.02,-220.01999999993131,259.27988174728,-479.2998817472113,-0.14441266935499406
2024-01-29,2024-01-29T12:43:00,2024-01-29T12:44:00,2024-01-29T13:43:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.0006350320934167975,21806.1504,21824.6992,21893.375001599998,21740.7319488,TIMEOUT,50,1,50,1.0,1.0,1090307.52,927.4400000000242,256.38007890272,671.0599210973041,0.20515922000223208
2024-01-29,2024-01-29T14:10:00,2024-01-29T14:11:00,2024-01-29T15:10:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.004248093042792359,21850.9492,21851.1992,21938.3529968,21785.3963524,TIMEOUT,50,1,50,1.0,1.0,1092547.46,12.5,256.67379396088,-244.17379396088,-0.0744967771501905
2024-02-06,2024-02-06T14:09:00,2024-02-06T14:10:00,2024-02-06T15:09:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.0019400486702987473,21987.5996,21973.0996,22075.5499984,21921.636801200002,TIMEOUT,50,1,50,1.0,1.0,1099379.98,-725.0,257.87436090543997,-982.87436090544,-0.2980086893782439
2024-02-16,2024-02-16T14:43:00,2024-02-16T14:44:00,2024-02-16T15:29:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.01119811009724049,22130.0,22087.5508,22218.52,22063.61,TIMEOUT,50,1,50,1.0,1.0,1106500.0,-2122.4599999999555,259.03213534456,-2381.4921353445156,-0.7174249541631317
2024-02-19,2024-02-19T12:16:00,2024-02-19T12:17:00,2024-02-19T13:16:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.0015240720728606496,22225.9492,22238.8008,22314.8529968,22159.2713524,TIMEOUT,50,1,50,1.0,1.0,1111297.46,642.5800000000891,260.36217515,382.2178248500891,0.11464611969570808
2024-02-19,2024-02-19T13:16:00,2024-02-19T13:17:00,2024-02-19T14:16:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.0015240720728606496,22238.8008,22231.0,22327.7560032,22172.0843976,TIMEOUT,50,1,50,1.0,1.0,1111940.04,-390.04000000004453,260.33217209456,-650.3721720946046,-0.19496619982452906
2024-02-19,2024-02-19T14:24:00,2024-02-19T14:25:00,2024-02-19T15:00:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.06335683423378494,22257.0,22190.229,22346.028,22190.229,STOP,50,1,50,1.0,1.0,1112850.0,-3338.550000000032,260.0691841678,-3338.55,-1.0
2024-02-27,2024-02-27T14:39:00,2024-02-27T14:40:00,2024-02-27T15:29:00,legacy:NIFTY:FUTIDX:2024-02-29,2024-02-29,0.005799679616305658,22182.5996,22195.0996,22271.3299984,22116.051801200003,TIMEOUT,50,1,50,1.0,1.0,1109129.98,625.0,259.94400030544,365.05599969456,0.10971241912649408
