trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2023-04-03,2023-04-03T13:16:00,2023-04-03T13:17:00,2023-04-03T14:16:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,152.0,17425.0,17424.5996,17494.7,17372.725,TIMEOUT,50,1,50,1.0,1.0,871250.0,-20.019999999931315,214.24004975272,-234.26004975265133,-0.08962603529513202
2023-04-06,2023-04-06T10:15:00,2023-04-06T10:16:00,2023-04-06T11:15:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,861.0,17650.5,17673.5996,17721.102,17597.5485,TIMEOUT,50,1,50,1.0,1.0,882525.0,1154.9800000000687,216.57611065272002,938.4038893473487,0.35443902036669356
2023-04-06,2023-04-06T13:47:00,2023-04-06T13:48:00,2023-04-06T14:47:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,273.0,17621.8496,17650.0,17692.336998400002,17568.9840512,TIMEOUT,50,1,50,1.0,1.0,881092.4800000001,1407.5199999999313,216.33892430272002,1191.1810756972113,0.4506454970149525
2023-04-17,2023-04-17T10:15:00,2023-04-17T10:16:00,2023-04-17T11:15:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,708.0,17682.5,17720.6504,17753.23,17629.4525,TIMEOUT,50,1,50,1.0,1.0,884125.0,1907.5199999999313,216.99452529728,1690.5254747026513,0.6373629199123998
2023-04-17,2023-04-17T13:26:00,2023-04-17T13:27:00,2023-04-17T14:26:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,137.0,17724.6504,17754.0,17795.5490016,17671.4764488,TIMEOUT,50,1,50,1.0,1.0,886232.5199999999,1467.4800000000687,217.33330979728,1250.1466902027887,0.47021019201702235
2023-04-17,2023-04-17T14:40:00,2023-04-17T14:41:00,2023-04-17T15:29:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,147.0,17740.0,17751.0,17810.96,17686.78,TIMEOUT,50,1,50,1.0,1.0,887000.0,550.0,217.34433620000001,332.65566379999996,0.12501152341225102
2023-04-18,2023-04-18T10:15:00,2023-04-18T10:16:00,2023-04-18T11:15:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,715.0,17694.9004,17718.0,17765.680001599998,17641.815698799997,TIMEOUT,50,1,50,1.0,1.0,884745.0199999999,1154.9800000000687,217.00175064728,937.9782493527887,0.35338929226290483
2023-04-18,2023-04-18T13:59:00,2023-04-18T14:00:00,2023-04-18T14:59:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,8.0,17677.0,17698.0508,17747.708,17623.969,TIMEOUT,50,1,50,1.0,1.0,883850.0,1052.5400000000445,216.81495184456,835.7250481554845,0.3151835900343137
2023-04-19,2023-04-19T13:42:00,2023-04-19T13:43:00,2023-04-19T14:42:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,191.0,17637.3496,17634.0,17707.8989984,17584.4375512,TIMEOUT,50,1,50,1.0,1.0,881867.4800000001,-167.48000000006869,216.25384020272,-383.73384020278866,-0.14504592012804035
2023-04-20,2023-04-20T10:26:00,2023-04-20T10:27:00,2023-04-20T11:26:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,69.0,17645.0,17652.4492,17715.58,17592.065,TIMEOUT,50,1,50,1.0,1.0,882250.0,372.45999999995547,216.40728765544,156.05271234451547,0.058960125567021994
2023-04-24,2023-04-24T10:15:00,2023-04-24T10:16:00,2023-04-24T11:15:00,legacy:NIFTY:FUTIDX:2023-04-27,2023-04-27,126.0,17656.3008,17672.0508,17726.926003200002,17603.3318976,TIMEOUT,50,1,50,1.0,1.0,882815.04,787.5,216.57719863912,570.9228013608799,0.21556905108189664
2023-05-05,2023-05-05T12:00:00,2023-05-05T12:01:00,2023-05-05T12:31:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,692.0,18125.3008,18197.802003200002,18197.802003200002,18070.9248976,TARGET,50,1,50,1.0,1.0,906265.04,3625.0601600000664,221.49421201469826,3403.565947985368,1.2518655499077722
2023-05-05,2023-05-05T12:31:00,2023-05-05T12:32:00,2023-05-05T13:31:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,672.0,18201.4492,18209.8496,18274.2549968,18146.844852399998,TIMEOUT,50,1,50,1.0,1.0,910072.46,420.0200000001132,221.74868845816002,198.2713115419532,0.07262107149209973
2023-05-05,2023-05-05T13:31:00,2023-05-05T13:32:00,2023-05-05T13:53:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,667.0,18208.1992,18153.5746024,18281.0319968,18153.5746024,STOP,50,1,50,1.0,1.0,910409.96,-2731.2298799999553,221.34586462096365,-2731.22988,-1.0
2023-05-08,2023-05-08T10:29:00,2023-05-08T10:30:00,2023-05-08T11:29:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,24.0,18282.5996,18289.8496,18355.729998400002,18227.7518012,TIMEOUT,50,1,50,1.0,1.0,914129.9800000001,362.5,222.51809475544002,139.98190524455998,0.0510437641280729
2023-05-09,2023-05-09T14:09:00,2023-05-09T14:10:00,2023-05-09T15:09:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,130.0,18292.0,18311.0,18365.168,18237.124,TIMEOUT,50,1,50,1.0,1.0,914600.0,950.0,222.6953746,727.3046254,0.265072026168088
2023-05-11,2023-05-11T10:16:00,2023-05-11T10:17:00,2023-05-11T11:16:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,112.0,18358.8496,18360.8496,18432.284998400002,18303.7730512,TIMEOUT,50,1,50,1.0,1.0,917942.4800000001,100.0,223.21011220544,-123.21011220544,-0.044741406239106975
2023-05-11,2023-05-11T14:41:00,2023-05-11T14:42:00,2023-05-11T15:29:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,58.0,18367.1992,18359.0,18440.6679968,18312.097602399997,TIMEOUT,50,1,50,1.0,1.0,918359.96,-409.95999999995547,223.21449510544,-633.1744951053954,-0.22982073939191755
2023-05-16,2023-05-16T14:19:00,2023-05-16T14:20:00,2023-05-16T15:11:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,6.0,18377.8008,18322.667397600002,18451.3120032,18322.667397600002,STOP,50,1,50,1.0,1.0,918890.04,-2756.6701199999443,222.96795898343635,-2756.67012,-1.0
2023-05-18,2023-05-18T13:45:00,2023-05-18T13:46:00,2023-05-18T14:45:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,541.0,18200.75,18185.9004,18273.553,18146.14775,TIMEOUT,50,1,50,1.0,1.0,910037.5,-742.4800000000687,221.56951249728,-964.0495124973487,-0.3531171380290551
2023-05-19,2023-05-19T10:15:00,2023-05-19T10:16:00,2023-05-19T11:15:00,legacy:NIFTY:FUTIDX:2023-05-25,2023-05-25,848.0,18109.1992,18146.6992,18181.6359968,18054.8716024,TIMEOUT,50,1,50,1.0,1.0,905459.96,1875.0,221.08020971087998,1653.91979028912,0.608869106440709
