trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2021-10-01,0,0.0,0.0,0.0,0.0
2021-10-04,0,0.0,0.0,0.0,0.0
2021-10-05,0,0.0,0.0,0.0,0.0
2021-10-06,1,-26.594326200000005,-26.594326200000005,-26.594326200000005,-26.594326200000005
2021-10-07,0,0.0,0.0,0.0,0.0
2021-10-08,0,0.0,0.0,0.0,0.0
2021-10-11,0,0.0,0.0,0.0,0.0
2021-10-12,0,0.0,0.0,0.0,0.0
2021-10-13,0,0.0,0.0,0.0,0.0
2021-10-14,0,0.0,0.0,0.0,0.0
2021-10-18,0,0.0,0.0,0.0,0.0
2021-10-19,2,50.358805675046874,43.88013228518688,41.10355797524688,37.40145889532689
2021-10-20,0,0.0,0.0,0.0,0.0
2021-10-21,1,34.33921112587993,31.153978375879927,29.788878625879924,27.968745625879926
2021-10-22,3,7.770934520866493,1.4341419083664948,-1.2816263541335036,-4.902650704133508
2021-10-25,3,9.785256642810866,3.4431159250308667,0.7250556174108659,-2.899024792749133
2021-10-26,1,-15.709005528445156,-18.885041223445153,-20.24619937844515,-22.061076918445153
2021-10-27,2,-40.865988928553946,-44.05229698355395,-45.41785757855396,-47.23860503855395
2021-10-28,0,0.0,0.0,0.0,0.0
2021-10-29,3,-55.28518449999911,-58.415409499999114,-59.75693449999911,-61.54563449999912
2021-11-01,0,0.0,0.0,0.0,0.0
2021-11-02,1,33.802143032402334,30.666052119902332,29.322013157402335,27.529961207402334
2021-11-03,2,6.8427770883440875,3.7255801383440894,2.3896385883440874,0.6083831883440917
2021-11-08,0,0.0,0.0,0.0,0.0
2021-11-09,1,16.924270145946046,13.768346465946045,12.415807745946045,10.612422785946046
2021-11-10,0,0.0,0.0,0.0,0.0
2021-11-11,0,0.0,0.0,0.0,0.0
2021-11-12,0,0.0,0.0,0.0,0.0
2021-11-15,0,0.0,0.0,0.0,0.0
2021-11-16,0,0.0,0.0,0.0,0.0
2021-11-17,0,0.0,0.0,0.0,0.0
2021-11-18,1,-12.702802392999999,-15.812246143,-17.144864892999998,-18.921689893
2021-11-22,3,-19.501000456388585,-22.56095453916858,-23.872363431788585,-25.620908621948583
2021-11-23,3,54.07742664392071,44.91518593420071,40.9885113443207,35.752945224480705
2021-11-24,2,-52.4747988,-52.4747988,-52.4747988,-52.4747988
2021-11-25,1,4.541118100445154,1.4736787954451551,0.1590619504451547,-1.593760509554845
2021-11-26,3,-19.30758096212785,-22.31532458240785,-23.604357562527852,-25.32306820268785
2021-11-29,3,-19.23179425875985,-22.220635008759853,-23.501566758759854,-25.209475758759854
2021-11-30,3,10.618612937240146,4.627503390020145,2.0598850126401453,-1.3636061571998561
2021-12-01,3,39.01065594062603,32.998833935906035,30.422338791026036,26.987011931186032
2021-12-02,0,0.0,0.0,0.0,0.0
2021-12-03,2,-16.370577562,-19.419165062,-20.725702562000002,-22.467752561999998
2021-12-06,0,0.0,0.0,0.0,0.0
2021-12-07,0,0.0,0.0,0.0,0.0
2021-12-08,0,0.0,0.0,0.0,0.0
2021-12-09,0,0.0,0.0,0.0,0.0
2021-12-10,0,0.0,0.0,0.0,0.0
2021-12-13,2,-37.766366373053955,-40.81549630305396,-42.12226627305395,-43.86462623305395
2021-12-14,0,0.0,0.0,0.0,0.0
2021-12-15,0,0.0,0.0,0.0,0.0
2021-12-16,0,0.0,0.0,0.0,0.0
2021-12-17,1,-25.6325244,-25.6325244,-25.6325244,-25.6325244
2021-12-20,3,88.37689899435095,79.67886704671095,75.95113906915094,70.98083509907094
2021-12-21,3,-33.88954600647212,-36.84379979147212,-38.109908556472114,-39.798053576472114
2021-12-22,1,14.51953471147304,11.565482246473042,10.29945976147304,8.611429781473042
2021-12-23,0,0.0,0.0,0.0,0.0
2021-12-24,1,8.037555468973487,5.067468628973487,3.7945742689734865,2.0973817889734883
2021-12-27,2,46.62358630403425,40.67228160903424,38.12172245403425,34.720976914034246
2021-12-28,0,0.0,0.0,0.0,0.0
2021-12-29,0,0.0,0.0,0.0,0.0
2021-12-30,0,0.0,0.0,0.0,0.0
2021-12-31,0,0.0,0.0,0.0,0.0
