trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2025-01-01,0,0.0,0.0,0.0,0.0
2025-01-02,0,0.0,0.0,0.0,0.0
2025-01-03,0,0.0,0.0,0.0,0.0
2025-01-06,0,0.0,0.0,0.0,0.0
2025-01-07,1,-1.2410639721498182,-3.3275845971498184,-4.221807722149818,-5.414105222149819
2025-01-08,0,0.0,0.0,0.0,0.0
2025-01-09,1,-4.1526248729,-6.221623622900001,-7.1083373729,-8.2906223729
2025-01-10,0,0.0,0.0,0.0,0.0
2025-01-13,1,-17.53605,-17.53605,-17.53605,-17.53605
2025-01-14,1,-4.990654655075182,-7.0272149675751825,-7.9000265300751815,-9.063775280075182
2025-01-15,1,-17.482425,-17.482425,-17.482425,-17.482425
2025-01-16,2,-7.246397323500364,-11.339253573500363,-13.093334823500363,-15.432109823500364
2025-01-17,0,0.0,0.0,0.0,0.0
2025-01-20,3,16.586814898726093,10.448038723726095,7.817134648726093,4.309262548726094
2025-01-21,2,3.7679379958936874,1.7304674383936867,0.8572657708936845,-0.307003119106314
2025-01-22,0,0.0,0.0,0.0,0.0
2025-01-23,0,0.0,0.0,0.0,0.0
2025-01-24,1,21.151817706133542,19.12193980363354,18.25199213113354,17.09206190113354
2025-01-27,0,0.0,0.0,0.0,0.0
2025-01-28,2,3.52117201155,-0.5137898634499999,-2.2430592384500003,-4.548751738450001
2025-01-29,0,0.0,0.0,0.0,0.0
2025-01-30,0,0.0,0.0,0.0,0.0
2025-01-31,0,0.0,0.0,0.0,0.0
2025-02-03,1,-20.242556634550546,-26.389007259550542,-29.023200384550545,-32.535457884550546
2025-02-04,3,60.12541439893422,47.69798964268421,42.37195046143422,35.27056488643421
2025-02-05,2,-47.42777843652555,-59.92783812402555,-65.28500656152555,-72.42789781152554
2025-02-06,0,0.0,0.0,0.0,0.0
2025-02-07,0,0.0,0.0,0.0,0.0
2025-02-10,0,0.0,0.0,0.0,0.0
2025-02-11,0,0.0,0.0,0.0,0.0
2025-02-12,0,0.0,0.0,0.0,0.0
2025-02-13,1,-52.366499999999995,-52.366499999999995,-52.366499999999995,-52.366499999999995
2025-02-14,0,0.0,0.0,0.0,0.0
2025-02-17,1,63.7646726558145,57.73462726206451,55.1503220933145,51.704581868314506
2025-02-18,0,0.0,0.0,0.0,0.0
2025-02-19,1,-5.454195033698909,-11.481378783698908,-14.064457533698908,-17.50856253369891
2025-02-20,0,0.0,0.0,0.0,0.0
2025-02-21,0,0.0,0.0,0.0,0.0
2025-02-24,0,0.0,0.0,0.0,0.0
2025-02-25,0,0.0,0.0,0.0,0.0
2025-02-27,1,-20.786139313376093,-26.70804087587609,-29.245998688376094,-32.62994243837609
2025-02-28,1,-44.343422764298914,-50.227964014298905,-50.4981,-50.4981
2025-03-03,3,26.364563496260136,14.677070065010135,9.668144308760134,2.9895766337601346
2025-03-04,3,-9.41753926942882,-26.88984770692882,-34.37797989442882,-44.36215614442883
2025-03-05,1,-36.322836226001094,-42.21228622600109,-44.7363362260011,-48.101736226001094
2025-03-06,0,0.0,0.0,0.0,0.0
2025-03-07,1,-20.353185048024454,-26.297700985524454,-28.845350673024456,-32.24221692302445
2025-03-10,2,-0.14497035244727158,-12.047232227447275,-17.148201602447273,-23.949494102447275
2025-03-11,3,94.74742577677443,77.00895992677444,69.40676027677445,59.27049407677444
2025-03-12,0,0.0,0.0,0.0,0.0
2025-03-13,1,-16.985542796048907,-22.889574671048905,-25.419874046048907,-28.793606546048903
2025-03-17,0,0.0,0.0,0.0,0.0
2025-03-18,3,10.229579277824454,-7.742857284675545,-15.445330097175544,-25.715293847175545
2025-03-19,1,3.9964743769999997,-2.0286881229999993,-4.610900623,-8.053850623
2025-03-20,0,0.0,0.0,0.0,0.0
2025-03-21,0,0.0,0.0,0.0,0.0
2025-03-24,3,95.19628229174037,76.58311714424036,68.60604636674037,57.96995199674038
2025-03-25,1,-53.46135,-53.46135,-53.46135,-53.46135
2025-03-26,1,-53.201587499999995,-53.201587499999995,-53.201587499999995,-53.201587499999995
2025-03-27,0,0.0,0.0,0.0,0.0
2025-03-28,2,-94.27650146222554,-100.48251989972556,-103.14224208722554,-106.42691249999999
