trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2023-04-03,1,17.053794779526513,13.999003494526514,12.689807229526513,10.944212209526514
2023-04-05,2,8.905591207445156,2.745770652445154,0.10584755744515405,-3.4140499025548454
2023-04-06,3,-7.944044718528333,-17.213803433528334,-21.18655716852833,-26.483562148528332
2023-04-10,2,2.5109483834725586,-3.6871665815274413,-6.343501566527442,-9.885281546527441
2023-04-11,2,-18.803664142526515,-25.029035357526514,-27.697051592526513,-31.254406572526513
2023-04-12,0,0.0,0.0,0.0,0.0
2023-04-13,0,0.0,0.0,0.0,0.0
2023-04-17,1,8.301399341972559,5.195031251972559,3.863730641972559,2.0886631619725597
2023-04-18,0,0.0,0.0,0.0,0.0
2023-04-19,0,0.0,0.0,0.0,0.0
2023-04-20,0,0.0,0.0,0.0,0.0
2023-04-21,0,0.0,0.0,0.0,0.0
2023-04-24,1,12.875203417473488,9.768550952473486,8.437128467473485,6.661898487473487
2023-04-25,1,-17.9271497728912,-21.0414149128912,-22.3760999728912,-24.155680052891203
2023-04-26,0,0.0,0.0,0.0,0.0
2023-04-27,1,10.411321012472557,7.277631047472559,5.934621062472559,4.143941082472559
2023-04-28,0,0.0,0.0,0.0,0.0
2023-05-02,0,0.0,0.0,0.0,0.0
2023-05-03,0,0.0,0.0,0.0,0.0
2023-05-04,2,21.205883106054845,14.818138036054844,12.080533006054845,8.430392966054844
2023-05-05,0,0.0,0.0,0.0,0.0
2023-05-08,3,-6.157851681972559,-15.771358591972557,-19.891432981972557,-25.38486550197256
2023-05-09,1,-5.284548255000891,-8.50091700500089,-9.87936075500089,-11.717285755000889
2023-05-10,0,0.0,0.0,0.0,0.0
2023-05-11,0,0.0,0.0,0.0,0.0
2023-05-12,1,-3.729635622,-6.938348122,-8.313510621999999,-10.147060622
2023-05-15,2,-17.08015537841816,-23.535529233418153,-26.30211802841816,-29.39926399744604
2023-05-16,0,0.0,0.0,0.0,0.0
2023-05-17,0,0.0,0.0,0.0,0.0
2023-05-18,0,0.0,0.0,0.0,0.0
2023-05-19,0,0.0,0.0,0.0,0.0
2023-05-22,2,-17.731974261027442,-24.14728610102744,-26.89670546102744,-30.562597941027445
2023-05-23,0,0.0,0.0,0.0,0.0
2023-05-24,1,-27.5045244,-27.5045244,-27.5045244,-27.5045244
2023-05-25,0,0.0,0.0,0.0,0.0
2023-05-26,2,17.04904228500089,10.556411035000894,7.773854785000891,4.06377978500089
2023-05-29,0,0.0,0.0,0.0,0.0
2023-05-30,1,4.283509945527887,1.0086561605278872,-0.3948526044721132,-2.266197624472113
2023-05-31,0,0.0,0.0,0.0,0.0
2023-06-01,0,0.0,0.0,0.0,0.0
2023-06-02,0,0.0,0.0,0.0,0.0
2023-06-05,0,0.0,0.0,0.0,0.0
2023-06-06,0,0.0,0.0,0.0,0.0
2023-06-07,2,1.931118685972558,-4.640949404027441,-7.457550014027441,-11.213017494027442
2023-06-08,0,0.0,0.0,0.0,0.0
2023-06-09,0,0.0,0.0,0.0,0.0
2023-06-12,3,-24.661838601972597,-34.4698580119726,-38.6732949019726,-44.277877421972605
2023-06-13,1,0.17837333452651338,-3.106980450473487,-4.514989215473487,-6.392334235473487
2023-06-14,0,0.0,0.0,0.0,0.0
2023-06-15,0,0.0,0.0,0.0,0.0
2023-06-16,1,-8.257135762445154,-11.562846457445154,-12.979579612445153,-14.868557152445156
2023-06-19,1,17.672795632472113,14.378936917472114,12.967283182472114,11.085078202472115
2023-06-20,1,32.31964341105395,29.022529591053956,27.609480811053956,25.725415771053953
2023-06-21,0,0.0,0.0,0.0,0.0
2023-06-22,0,0.0,0.0,0.0,0.0
2023-06-23,0,0.0,0.0,0.0,0.0
2023-06-26,0,0.0,0.0,0.0,0.0
2023-06-27,1,9.724743344,6.434043344000001,5.023743344,3.143343344
2023-06-28,2,-1.6329570995278868,-8.275965814527888,-11.122969549527886,-14.918974529527889
2023-06-30,1,6.231159065527887,2.860930280527887,1.4165465155278867,-0.5092985044721127
