trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2024-01-01,2024-01-01T13:33:00,2024-01-01T13:34:00,2024-01-01T14:33:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,59.0,21891.5508,21957.3496,21979.1170032,21825.8761476,TIMEOUT,50,1,50,1.0,1.0,1094577.54,3289.940000000024,257.54927124728,3032.390728752744,0.9234584784045979
2024-01-02,2024-01-02T10:24:00,2024-01-02T10:25:00,2024-01-02T10:40:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,40.0,21740.3496,21675.128551200003,21827.3109984,21675.128551200003,STOP,50,1,50,1.0,1.0,1087017.48,-3261.052439999912,255.12786462123188,-3261.05244,-1.0
2024-01-02,2024-01-02T13:01:00,2024-01-02T13:02:00,2024-01-02T14:01:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,41.0,21732.0,21755.0,21818.928,21666.804,TIMEOUT,50,1,50,1.0,1.0,1086600.0,1150.0,255.7022634,894.2977366,0.2743412898337321
2024-01-03,2024-01-03T10:37:00,2024-01-03T10:38:00,2024-01-03T11:37:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,31.0,21682.4004,21659.6504,21769.1300016,21617.3531988,TIMEOUT,50,1,50,1.0,1.0,1084120.02,-1137.5,254.88739914456,-1392.38739914456,-0.42811600605640204
2024-01-03,2024-01-03T13:02:00,2024-01-03T13:03:00,2024-01-03T14:02:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,42.0,21661.0,21660.5508,21747.644,21596.017,TIMEOUT,50,1,50,1.0,1.0,1083050.0,-22.45999999995547,254.84767814456,-277.3076781445155,-0.08534776115122893
2024-01-08,2024-01-08T14:04:00,2024-01-08T14:05:00,2024-01-08T14:33:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,30.0,21675.75,21610.72275,21762.453,21610.72275,STOP,50,1,50,1.0,1.0,1083787.5,-3251.3624999999593,254.51002465405,-3251.3625,-1.0
2024-01-09,2024-01-09T14:02:00,2024-01-09T14:03:00,2024-01-09T14:20:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,3.0,21756.3008,21691.0318976,21843.3260032,21691.0318976,STOP,50,1,50,1.0,1.0,1087815.04,-3263.4451199999603,255.28042421733633,-3263.4451200000003,-1.0
2024-01-10,2024-01-10T10:24:00,2024-01-10T10:25:00,2024-01-10T11:24:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,4.0,21584.9004,21605.25,21671.2400016,21520.1456988,TIMEOUT,50,1,50,1.0,1.0,1079245.02,1017.4800000000687,254.27244659728,763.2075534027887,0.23572267009481274
2024-01-10,2024-01-10T13:11:00,2024-01-10T13:12:00,2024-01-10T14:11:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,14.0,21570.1504,21589.4004,21656.431001599998,21505.439948799998,TIMEOUT,50,1,50,1.0,1.0,1078507.52,962.5,254.12289014456,708.37710985544,0.21893746580936835
2024-01-11,2024-01-11T14:18:00,2024-01-11T14:19:00,2024-01-11T15:18:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,32.0,21641.75,21676.3496,21728.317,21576.82475,TIMEOUT,50,1,50,1.0,1.0,1082087.5,1729.9800000000687,254.92313895272,1475.0568610473488,0.45438619367575755
2024-01-15,2024-01-15T13:07:00,2024-01-15T13:08:00,2024-01-15T14:07:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,8.0,22083.8008,22113.0996,22172.1360032,22017.5493976,TIMEOUT,50,1,50,1.0,1.0,1104190.04,1464.9400000000242,259.12149234728,1205.818507652744,0.36401297601897825
2024-01-15,2024-01-15T14:37:00,2024-01-15T14:38:00,2024-01-15T15:29:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,61.0,22105.0,22141.0,22193.420000000002,22038.685,TIMEOUT,50,1,50,1.0,1.0,1105250.0,1800.0,259.3744272,1540.6255728,0.4646386406695318
2024-01-16,2024-01-16T13:09:00,2024-01-16T13:10:00,2024-01-16T13:36:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,35.0,22035.0,21968.895,22123.14,21968.895,STOP,50,1,50,1.0,1.0,1101750.0,-3305.249999999978,257.94594388900003,-3305.25,-1.0
2024-01-16,2024-01-16T13:42:00,2024-01-16T13:43:00,2024-01-16T14:42:00,legacy:NIFTY:FUTIDX:2024-01-25,2024-01-25,9.0,21995.5996,22039.5508,22083.5819984,21929.6128012,TIMEOUT,50,1,50,1.0,1.0,1099779.98,2197.559999999976,258.38465479728,1939.1753452026958,0.587746452462457
